epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,106.119,2.25572,3.50456,3.01097,0.29611,0.60875,0.40761,0.20845,1.84243,3.74746,3.04197,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,107.712,2.224,3.47389,2.97979,0.29847,0.57569,0.41494,0.22062,1.7862,3.73203,3.02595,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,109.301,2.24724,3.51826,3.01852,0.61379,0.42446,0.4233,0.21694,1.81352,3.62527,3.00175,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,110.864,2.06732,3.3524,2.87114,0.52243,0.49393,0.45797,0.23142,1.82512,3.6647,2.975,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,112.485,2.10592,3.39797,2.89814,0.418,0.5177,0.45203,0.24133,1.80334,3.72128,2.95953,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,114.078,2.33618,3.72609,2.94578,0.3455,0.53704,0.44194,0.24011,1.82327,3.70776,2.96672,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,115.66,2.11378,3.45072,2.8076,0.54483,0.49693,0.46203,0.25291,1.80326,3.65193,2.95828,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,117.243,2.12383,3.36137,2.85452,0.52692,0.49537,0.47948,0.26615,1.80058,3.62662,2.94894,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,118.878,2.18444,3.29982,2.97398,0.47616,0.47747,0.45419,0.24108,1.77639,3.61386,2.92802,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,120.463,2.11744,3.46735,2.90614,0.42555,0.48285,0.47253,0.26455,1.78018,3.55625,2.9254,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
